id,cabinet,party,pm,defector,party_id_source,data_source,description,comment,data_json
4096,1607,1292,0,0,Left Alliance,valt,,,
4097,1607,585,0,0,Swedish People's Party of Finland,valt,,,
4098,1608,272,1,0,Bierlein,reuters,,,
4099,1609,1013,1,0,OVP,reuters,,,
4100,1609,1429,0,0,Greens,reuters,,,
4101,1610,725,1,0,Socialist Party,ap,,,
4102,1611,528,1,0,Law and Justice (PiS),dpa,,,
4103,1612,750,0,0,Swiss People's Party (SVP),reuters,,,
4104,1612,35,0,0,Socialists,reuters,,,
4105,1612,26,0,0,Liberal Party,reuters,,,
4106,1612,531,0,0,Christian Democrats,reuters,,,
4107,1603,465,0,0,LEU (Free and Equal),bbcm,,,
4108,1613,678,1,0,Likud,afp,,,
4109,1613,2410,0,0,Kulanu,afp,,,
4110,1613,788,0,0,Shas,afp,,,
4111,1613,214,0,0,Jewish Home,afp,,,
4112,1614,191,1,0,Lithuanian Peasants and Greens Union,afp,,,
4113,1614,2763,0,0,Social Democratic Labour Party,afp,,,
4114,1615,191,1,0,Lithuanian Peasants and Greens Union,afp,,,
4115,1615,2763,0,0,Social Democratic Labour Party,afp,,,
4116,1615,28,0,0,Electoral Action of Poles in Lithuania – Christian Families Alliance,bns,,,
4117,1615,1421,0,0,Order and Justice party,bns,,,
4118,1603,2794,0,0,Italia Viva,,Italy Alive (IV) led by former PM Renzi split from the Democratic Party (PD) on 17 September 2019. The party continues to support the cabinet while including two ministers.,,
4119,1616,1411,1,0,Liberal,reuters,,,
4120,1616,184,0,0,national party,reuters,,,
4121,1616,154,0,0,Liberal,reuters,,,
4122,1617,1435,1,0,Conservative,local,,,
4124,1617,647,0,0,Liberal,local,,,
4125,1617,1538,0,0,Christian Democrats,"dpa, reuters",,,
4127,1619,1015,1,0,Liberal Party,reuters,,,
4128,1620,368,1,0,Liberals,reuters,,,
4129,1621,915,1,0,MR,reuters,,,
4130,1621,723,0,0,CD&V,reuters,,,
4131,1621,1110,0,0,Open VLD,reuters,,,
4132,1622,915,1,0,MR,reuters,,,
4133,1622,723,0,0,CD&V,reuters,,,
4134,1622,1110,0,0,Open VLD,reuters,,,
4135,1623,1003,1,0,Labour Party,reuters,,,
4136,954,980,0,0,Moledet,knesset,,,
4137,1624,179,1,0,Slovenian Democratic Party (SDS),reuters,,,
4138,1624,2333,0,0,Modern Centre Parts (SMC),sta,,,
4139,1624,1587,0,1,Pensioners' Party  (DeSUS),sta,Karl Erjavec was re-elected as DeSUS's leader on 5 December 2020 and did not want that his party stays in government.,,
4140,1624,1047,0,0,New Slovenia (NSi),sta,,,
4141,1625,1759,1,0,Ordinary People (OLANO),reuters,,,
4142,1625,2623,0,0,Sme Rodina (We are Family),reuters,,,
4143,1625,1460,0,0,SaS (Freedom and Solidarity),reuters,,,
4144,1625,2796,0,0,Za Ludi (For the People),reuters,,,
4145,1626,1015,1,0,National Liberal Party,ap,,,
4146,1627,915,1,0,MR,reuters,,,
4147,1627,723,0,0,CD&V,reuters,,,
4148,1627,1110,0,0,Open VLD,reuters,,,
4149,1628,1575,1,0,DISY,,,,
4156,527,875,0,0,LS (Liberal Party),berg-19,,,
4161,1630,1045,1,0,Homeland Union Party,reuters,,,
4162,1630,675,0,0,Lithuanian Christian Democratic Party,,,,
4163,1630,887,0,0,Social Democratic Party of Lithuania,,,,
4164,1631,856,0,0,New Union (Social Liberals),reuters,,,
4165,1631,1277,1,0,Social Democrat Party,reuters,,,
4166,1632,1045,1,0,Homeland Union ,elta,,,
4167,1632,1502,0,0,Nation's Resurrection Party,elta,,,
4168,1632,482,0,0,The Oak's Parliamentary Group,elta,,,
4169,1632,983,0,0,Liberal and Centre Union,elta,,,
4170,1633,1277,1,0,Social Democrat,xna,,,
4171,1633,581,0,0,Labour Party ,xna,,,
4172,1633,1421,0,0,Order and Justice,,,,
4173,1633,28,0,0,Independent,,,,
4174,1634,856,0,0,NS-SL,,,,
4175,1634,1277,1,0,LSDP,,,,
4176,1635,901,1,0,AK Party,afp,,,
4177,481,2143,0,0,MDC,reuters,,,
4178,481,873,0,0,greens,reuters,,,
4179,1636,1015,1,0,Liberals,reuters,,,
4180,1636,948,0,0,UDMR,reuters,,,
4181,1636,2646,0,1,USR,reuters,"USR ""withdrew its ministers in a row over a regional development fund"" (reuters).",,
4184,1637,276,1,0,HDZ,"emw, reuters",,,
4185,1637,2133,0,0,SDSS,emw,,,
4186,1637,2192,0,0,representatives of the national minorities,"emw, reuters",,,
4187,1518,891,0,0,NZF,ejpr,,,
4188,1638,878,1,0,Labour Party,reuters,,,
4189,1639,1110,1,0,Open VLD,euobs,,,
4190,1639,915,0,0,MR,euobs,,,
4191,1639,1029,0,0,SP.A,euobs,,,
4192,1639,1378,0,0,PS,euobs,,,
4193,1639,723,0,0,CD&V,euobs,,,
4194,1639,161,0,0,Ecolo,euobs,,,
4195,1639,1594,0,0,Groen,euobs,,,
4196,1640,658,0,0,LR,,,,
4197,1640,1492,0,0,PRG,,,,
4198,1640,509,0,0,MoDem,,,,
4199,1640,2643,1,0,REM,,,,
4200,1641,1393,1,0,Fine Gael,gu,,,
4201,1641,2622,0,0,Independent (Alliance),,,,
4202,1642,280,1,0,Fianna Fail,reuters,,,
4203,1642,1393,0,0,Fine Gael,reuters,,,
4204,1642,1573,0,0,Greens,reuters,,,
4205,1643,1045,1,0,Homeland Union,ap,,,
4206,1643,2805,0,0,Freedom Party,ap,,,
4207,1643,482,0,0,Liberal Movement,ap,,,
4208,1644,1193,1,0,LDP,kyodo,,,
4209,1644,837,0,0,Komeito,kyodo,,,
4210,1645,678,1,0,Likud,knesset,,,
4211,1645,2725,0,0,Blue and White,knesset,,,
4212,1645,788,0,0,Shas,knesset,,,
4213,1645,2787,0,0,Gesher,knesset,,,
4214,1645,244,0,0,Israeli Labor,knesset,,,
4215,1645,214,0,0,Habayit Hayehudi,knesset,,see minister list,
4216,1645,1303,0,0,United Torah Judaism (Agudat Yisrael),knesset,,see minister list,
4217,604,2403,0,0,Eesti Maaliit,berg-19,,,
4218,604,417,0,0,Eesti Maarahva Erakond,berg-19,,,
4219,604,2402,0,0,Eesti Pensionäride ja Perede Erakond,berg-19,,,
4220,530,417,0,0,Eesti Maarahva Erakond,berg-19,,,
4221,530,2403,0,0,Eesti Maaliit,berg-19,,,
4222,530,2402,0,0,Eesti Pensionäride ja Perede Erakond,berg-19,,,
4223,1646,1193,1,0,LDP,kyodo,,,
4224,1646,837,0,0,Komeito,kyodo,,,
4225,1647,1193,1,0,LDP,kyodo,,,
4226,1647,837,0,0,Komeito,kyodo,,,
4227,1648,1409,1,0,VVD,reuters,,,
4228,1648,235,0,0,CDA,reuters,,,
4229,1648,345,0,0,D66,reuters,,,
4230,1648,1206,0,0,CU,reuters,,,
4231,1649,829,1,0,ODS,reuters,,,
4232,1649,1245,0,0,KDU-CSL,reuters,,,
4233,1649,2,0,0,TOP09,reuters,,,
4234,1649,2261,0,0,Pirates,reuters,,,
4235,1649,2024,0,0,STAN,reuters,,,
4239,1650,2725,0,0,Blue and White,knesset,,,
4242,1650,244,0,0,Israeli Labor,knesset,,,
4245,1650,1419,0,0,Meretz,knesset,,,
4246,1650,2835,0,0,New Hope,knesset,,,
4247,1650,2726,1,0,Yemina,knesset,,,
4248,1650,2321,0,0,Yesh Atid,knesset,,,
4249,1650,1816,0,0,Yisrael Beiteinu,knesset,,,
4250,1651,904,1,0,Social Democrats,reuters,,,
4251,1651,1154,0,0,Greens,reuters,,,
4252,1652,904,1,0,Social Democrats,reuters,,,
4253,1653,104,1,0,Labour Party,reuters,,,
4254,1653,702,0,0,Centre Party,reuters,,,
4255,1654,1342,0,0,Independence Party,reuters,,,
4256,1654,1455,0,0,Progressive Party,reuters,,,
4257,1654,210,1,0,Left-Green Movement,reuters,,,
4262,1656,368,1,0,Liberals,reuters,,,
4263,1657,133,1,0,Cabinet of experts,ap,,,
4264,1658,133,1,0,interim government,reuters,,,
4265,1659,1575,1,0,Democratic Rally party,reuters,,,
4267,1660,2847,1,0,CC,bta,,,
4268,1660,2836,0,0,TISP,bta,,,
4269,1660,1160,0,0,BSP,bta,,,
4270,1660,57,0,0,DB,bta,,,
4271,1661,558,1,0,Social Democrat,reuters,,,
4272,1661,543,0,0,Free Democrats,reuters,,,
4273,1661,772,0,0,Greens,reuters,,,
4274,1662,1013,1,0,conservatives,reuters,,,
4275,1662,1429,0,0,The Greens,reuters,,,
4276,1663,1013,1,0,OVP,reuters,,,
4277,1663,1429,0,0,the Greens,reuters,,,
4278,1664,1137,0,1,Center Party,bns,"Center Party (EK) was dismissed from cabinet on 3 June 2022 because they decided ""to block government reform of primary education"" (Reuters).
",,
4279,1664,113,1,0,Reform Party,bns,,,
4281,1665,948,0,0,UDMR,reuters,,,
4282,1665,1015,1,0,the Liberals,reuters,,,
4283,1665,1120,0,0,PSD,reuters,,,
4284,1666,1759,1,0,OLANO,reuters,,,
4285,1666,2623,0,0,Sme Rodina ,reuters,,,
4286,1666,1460,0,1,SaS ,reuters,The Freedom and Solidarity party (SaS) withdrew from cabinet on 13 September 2022 after conflicts with finance minister Matovic.,,
4287,1666,2796,0,0,Za Ludi ,reuters,,,
4288,1667,2001,1,0,independent,,,,
4289,1667,2155,0,0,5-Star Movement,reuters,,,
4290,1667,382,0,0,Democratic Party ,reuters,,,
4292,1667,2794,0,0,Italia Viva,reuters,,,
4293,1667,1436,0,1,the League,reuters,LN refused to participate in a confidence vote on 20 July 2022.,,
4294,1667,596,0,1,Forza Italia,reuters,FI refused to participate in a confidence vote on 20 July 2022.,,
4295,1667,465,0,0,LEU,reuters,,,
4296,1668,179,1,0,Social Democrat (SD),sta,,,
4297,1668,2333,0,0,Modern Centre Party (SMC),sta,,,
4299,1668,1047,0,0,New Slovenia (NSi),sta,,,
4300,1669,1409,1,0,VVD,afp,,,
4301,1669,235,0,0,CDA,afp,,,
4302,1669,345,0,0,D66,afp,,,
4303,1669,1206,0,0,Christen Unie,afp,,,
4304,1670,437,1,0,Fidesz,afp,,,
4305,1670,434,0,0,Fidesz-KDNP,mti-eco,,,
4306,1671,725,1,0,centre-left Socialists,reuters,,,
4307,1672,1253,1,0,Labor Party,reuters,,,
4308,1673,2643,1,0,"LREM, Territoires de progrès","afp, irti",,"According to the Irish times, PM Borne supported Macron 2017 and belongs to the Territoires de progrès, a left party that supports the presidency of Macron.

",
4311,1673,509,0,0,MoDem,afp,,,
4312,1674,2856,1,0,Freedom Movement party,reuters,,,
4313,1674,2670,0,0,the Left,reuters,,,
4314,1674,706,0,0,Social Democrats,reuters,,,
4315,1605,118,0,0,IU,,,,
4316,1673,2862,0,0,agir,,,,
4317,1673,2857,0,0,Horizons,afp,,,
4318,1675,2643,1,0,"LREM, Territoires de progrès","afp, irti",,"According to the Irish times, PM Borne supported Macron 2017 and belongs to the Territoires de progrès, a left party that supports the presidency of Macron.

",
4319,1675,509,0,0,MoDem,afp,,,
4320,1675,2862,0,0,agir,,,,
4321,1675,2857,0,0,Horizons,afp,,,
4322,1676,773,1,0,Conservative,reuters,,,
4323,1677,2726,1,0,Yemina,knesset,,,
4324,1677,2725,0,0,Blue and White,knesset,,,
4325,1677,244,0,0,Israeli Labor,knesset,,,
4326,1677,1419,0,0,Meretz,knesset,,,
4327,1677,2835,0,0,New Hope,knesset,,,
4328,1677,2321,0,0,Yesh Atid,knesset,,,
4329,1677,1816,0,0,Yisrael Beiteinu,knesset,,,
4330,1678,133,1,0,caretaker,reuters,,,
4331,1679,1759,1,0,OLANO,reuters,,,
4332,1679,2623,0,0,Sme Rodina ,reuters,,,
4334,1679,2796,0,0,Za Ludi ,reuters,,,
4335,1679,1359,0,0,non-partisan,dpa,,,
4336,1680,657,1,0,Moderate Party,afp,,,
4337,1680,282,0,0,Christian Democrats,afp,,,
4338,1680,892,0,0,Liberals,afp,,,
4339,1681,2001,1,0,independent,,,,
4340,1681,2155,0,0,5-Star Movement,reuters,,,
4341,1681,382,0,0,Democratic Party ,reuters,,,
4342,1681,2794,0,0,Italia Viva,reuters,,,
4345,1681,465,0,0,LEU,reuters,,,
4347,1682,596,0,0,Forza Italia,reuters,,,
4348,1682,1436,0,0,League,reuters,,,
4349,1682,2154,1,0,Brothers of Italy,reuters,,,
4350,1683,773,1,0,Conservative Party,reuters,,,
4351,1684,1629,1,0,Social Democratic Party,reuters,,,
4352,1684,1605,0,0,Liberal Party,reuters,,,
4353,1684,2887,0,0,Moderates,reuters,,,
4354,1685,1666,1,0,New Unity ,leta,,,
4355,1685,521,0,0,National Alliance,leta,,,
4358,1685,1001,0,0,United List,leta,,,
4359,1685,2366,0,0,United List,leta,,,
4361,1686,1303,0,0,United Torah Judaism,tmisra,,,
4362,1686,1357,0,0,Religious Zionism,tmisra,,,
4365,1686,678,1,0,Likud,tmisra,,,
4366,1686,788,0,0,Shas,tmisra,,,
4368,1686,2322,0,0,Otzma Yehudit,tmisra,,,
4369,1686,265,0,0,Agudat Yisrael,tmisra,,,
4370,1686,249,0,0,Degel HaTorah),knesset,,,
4371,1687,878,1,0,Labour party,reuters,,,
4372,1503,133,1,0,Independent,,,,
4373,1688,113,1,0,Reform Party,"ap, dpa",,,
4374,1688,1597,0,0,Isamaa party,dpa,,,
4375,1688,1448,0,0,Social Democrats,dpa,,,
4376,1689,113,1,0,Reform Party,afp,,,
4378,1689,1448,0,0,Social Democrats,afp,,,
4379,1689,2720,0,0,Estonia 200,afp,,,
4380,1690,901,1,0,AK Party,reuters,,,
4381,1691,133,1,0,caretaker,reuters,,,
4383,1692,2847,1,0,We Continue The Change,reuters,,There was a typo in the data source (reuters) for the party name which I corrected when I entered the data.,
4384,1692,1541,0,0,GERB,reuters,,,
4388,1693,1359,1,0,"Technocrat cabinet, politically independent",reuters,,,
4390,1694,200,0,0,the Finns,afp,,,
4391,1694,1118,1,0,National Coalition Party,reuters,,,
4392,1694,1463,0,0,Christian Democrats,reuters,,,
4393,1694,585,0,0,Swedish People's Party ,reuters,,,
4394,1695,47,1,0,New Democracy party ,reuters,,,
4395,1696,1358,1,0,"senior judge, caretaker prime minister",reuters,,,
4396,1697,1573,0,0,Green Party,rte,,,
4397,1697,280,0,0,Fianna Fail,rte,,,
4398,1697,1393,1,0,Fine Gael,rte,,,
4399,1698,1120,1,0,PSD,,,,
4400,1698,1015,0,0,PNL,,,,
4401,1699,1003,1,0,Labour Party,tvm,,,
